,hcp,specialty,region,brand,email_type,content_id,no. openings,no. clicks,time_sent,time_last_opened,time_last_clicked
41260,53953,General practicioner,region_87,brand_2,general,a3D6f0000019jU1EAI,2,0,2020-08-13 11:32:00,2020-08-15 15:35:00,
41264,54758,Internal medicine,region_87,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-13 11:37:00,,
41265,54758,Internal medicine,region_87,brand_2,general,a3D6f0000019jU1EAI,0,0,2020-08-13 11:37:00,,
41269,56674,General practicioner,region_87,brand_2,general,a3D6f0000019jSnEAI,2,0,2020-08-13 11:32:00,2020-08-14 17:29:00,
41270,56674,General practicioner,region_87,brand_2,general,a3D6f0000019jU1EAI,2,0,2020-08-13 11:32:00,2020-08-14 17:29:00,
41273,57247,Internal medicine,region_87,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-13 11:37:00,,
41274,57247,Internal medicine,region_87,brand_2,general,a3D6f0000019jU1EAI,0,0,2020-08-13 11:37:00,,
41278,57642,General practicioner,region_87,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-08-13 11:32:00,2020-08-13 14:45:00,
41279,57642,General practicioner,region_87,brand_2,general,a3D6f0000019jU1EAI,1,0,2020-08-13 11:32:00,2020-08-13 14:45:00,
41285,57715,General practicioner,region_87,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-13 11:37:00,,
41286,57715,General practicioner,region_87,brand_2,general,a3D6f0000019jU1EAI,0,0,2020-08-13 11:37:00,,
41287,57734,General practicioner,region_87,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-13 11:32:00,,
41288,57734,General practicioner,region_87,brand_2,general,a3D6f0000019jU1EAI,0,0,2020-08-13 11:32:00,,
41292,59954,Internal medicine,region_87,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-13 11:32:00,,
41293,59954,Internal medicine,region_87,brand_2,general,a3D6f0000019jU1EAI,0,0,2020-08-13 11:32:00,,
41300,63145,General practicioner,region_87,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-13 11:32:00,,
41301,63145,General practicioner,region_87,brand_2,general,a3D6f0000019jU1EAI,0,0,2020-08-13 11:32:00,,
41309,64299,General practicioner,region_87,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-13 11:32:00,,
41310,64299,General practicioner,region_87,brand_2,general,a3D6f0000019jU1EAI,0,0,2020-08-13 11:32:00,,
41314,64366,General practicioner,region_87,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-13 11:37:00,,
41315,64366,General practicioner,region_87,brand_2,general,a3D6f0000019jU1EAI,0,0,2020-08-13 11:37:00,,
41319,66341,General practicioner,region_87,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-08-13 11:37:00,2020-08-13 18:45:00,
41320,66341,General practicioner,region_87,brand_2,general,a3D6f0000019jU1EAI,1,0,2020-08-13 11:37:00,2020-08-13 18:45:00,
41330,66804,Internal medicine,region_87,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-13 11:37:00,,
41331,66804,Internal medicine,region_87,brand_2,general,a3D6f0000019jU1EAI,0,0,2020-08-13 11:37:00,,
41335,68316,General practicioner,region_87,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-13 11:37:00,,
41336,68316,General practicioner,region_87,brand_2,general,a3D6f0000019jU1EAI,0,0,2020-08-13 11:37:00,,
41348,75638,General practicioner,region_87,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-13 11:32:00,,
41349,75638,General practicioner,region_87,brand_2,general,a3D6f0000019jU1EAI,0,0,2020-08-13 11:32:00,,
41356,82236,General practicioner,region_87,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-08-13 11:32:00,2020-08-16 11:03:00,
41357,82236,General practicioner,region_87,brand_2,general,a3D6f0000019jU1EAI,1,0,2020-08-13 11:32:00,2020-08-16 11:03:00,
41363,86025,General practicioner,region_87,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-08-13 11:37:00,2021-03-11 16:33:00,
41364,86025,General practicioner,region_87,brand_2,general,a3D6f0000019jU1EAI,1,0,2020-08-13 11:37:00,2021-03-11 16:33:00,
41365,86145,Internal medicine,region_87,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-13 11:37:00,,
41366,86145,Internal medicine,region_87,brand_2,general,a3D6f0000019jU1EAI,0,0,2020-08-13 11:37:00,,
41367,86146,General practicioner,region_87,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-13 11:32:00,,
41368,86146,General practicioner,region_87,brand_2,general,a3D6f0000019jU1EAI,0,0,2020-08-13 11:32:00,,
42064,8156,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:59:00,,
42065,8156,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:59:00,,
42069,10013,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:46:00,,
42070,10013,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:46:00,,
42088,19732,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:46:00,,
42089,19732,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:46:00,,
42090,20804,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:46:00,,
42091,20804,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:46:00,,
42110,24403,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 09:02:00,,
42111,24403,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 09:02:00,,
42114,24585,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-08-11 09:02:00,2020-08-11 10:56:00,
42115,24585,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,1,0,2020-08-11 09:02:00,2020-08-11 10:56:00,
42123,30102,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,2,0,2020-08-11 08:59:00,2020-08-28 12:41:00,
42124,30102,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,2,0,2020-08-11 08:59:00,2020-08-28 12:41:00,
42125,30167,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:59:00,,
42126,30167,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:59:00,,
42136,31814,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:46:00,,
42137,31814,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:46:00,,
42142,31815,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 09:02:00,,
42143,31815,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 09:02:00,,
42148,32172,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:46:00,,
42149,32172,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:46:00,,
42150,32707,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-08-11 08:59:00,2020-08-11 09:00:00,
42151,32707,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,1,0,2020-08-11 08:59:00,2020-08-11 09:00:00,
42158,32815,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:59:00,,
42159,32815,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:59:00,,
42167,33839,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:46:00,,
42168,33839,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:46:00,,
42175,36668,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 09:02:00,,
42176,36668,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 09:02:00,,
42180,37656,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 09:02:00,,
42181,37656,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 09:02:00,,
42188,38477,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:46:00,,
42189,38477,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:46:00,,
42196,38684,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:59:00,,
42197,38684,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:59:00,,
42204,41071,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:46:00,,
42205,41071,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:46:00,,
42219,41339,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:59:00,,
42220,41339,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:59:00,,
42224,42030,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:46:00,,
42225,42030,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:46:00,,
42232,43326,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-08-11 09:02:00,2020-08-11 09:58:00,
42233,43326,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,1,0,2020-08-11 09:02:00,2020-08-11 09:58:00,
42238,44333,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:59:00,,
42239,44333,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:59:00,,
42243,44826,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-08-11 08:59:00,2020-08-11 17:41:00,
42244,44826,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,1,0,2020-08-11 08:59:00,2020-08-11 17:41:00,
42253,46646,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:59:00,,
42254,46646,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:59:00,,
42262,46953,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:46:00,,
42263,46953,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:46:00,,
42278,52290,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:46:00,,
42279,52290,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:46:00,,
42283,53140,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:59:00,,
42284,53140,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:59:00,,
42292,56780,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,2,0,2020-08-11 08:46:00,2020-08-11 10:34:00,
42293,56780,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,2,0,2020-08-11 08:46:00,2020-08-11 10:34:00,
42305,58476,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:59:00,,
42306,58476,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:59:00,,
42313,58727,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:46:00,,
42314,58727,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:46:00,,
42321,59371,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 09:02:00,,
42322,59371,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 09:02:00,,
42327,59542,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:46:00,,
42328,59542,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:46:00,,
42334,59556,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-08-11 08:46:00,2020-08-11 16:30:00,
42335,59556,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,1,0,2020-08-11 08:46:00,2020-08-11 16:30:00,
42344,61891,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 09:02:00,,
42345,61891,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 09:02:00,,
42349,62769,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:46:00,,
42350,62769,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:46:00,,
42354,63831,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,3,0,2020-08-11 08:59:00,2020-08-11 08:59:00,
42355,63831,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,3,0,2020-08-11 08:59:00,2020-08-11 08:59:00,
42359,64894,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:46:00,,
42360,64894,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:46:00,,
42364,65318,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,3,0,2020-08-11 08:59:00,2020-08-11 08:59:00,
42365,65318,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,3,0,2020-08-11 08:59:00,2020-08-11 08:59:00,
42366,67224,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:46:00,,
42367,67224,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:46:00,,
42368,67513,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:46:00,,
42369,67513,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:46:00,,
42384,74957,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:46:00,,
42385,74957,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:46:00,,
42399,81039,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:46:00,,
42400,81039,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:46:00,,
42404,81763,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:46:00,,
42405,81763,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:46:00,,
42424,86111,Internal medicine,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:59:00,,
42425,86111,Internal medicine,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:59:00,,
42429,87313,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:46:00,,
42430,87313,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:46:00,,
42434,87314,General practicioner,region_95,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-11 08:59:00,,
42435,87314,General practicioner,region_95,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-11 08:59:00,,
42511,16050,General practicioner,region_111,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-05 12:40:00,,
42512,16050,General practicioner,region_111,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-05 12:40:00,,
42513,16050,General practicioner,region_111,brand_2,general,a3D6f0000019iviEAA,0,0,2020-08-05 12:40:00,,
42517,18172,General practicioner,region_111,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-05 12:54:00,,
42518,18172,General practicioner,region_111,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-05 12:54:00,,
42519,18172,General practicioner,region_111,brand_2,general,a3D6f0000019iviEAA,0,0,2020-08-05 12:54:00,,
42523,18770,General practicioner,region_111,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-05 13:01:00,,
42524,18770,General practicioner,region_111,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-05 13:01:00,,
42525,18770,General practicioner,region_111,brand_2,general,a3D6f0000019iviEAA,0,0,2020-08-05 13:01:00,,
42531,21724,Internal medicine,region_111,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-05 12:40:00,,
42532,21724,Internal medicine,region_111,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-05 12:40:00,,
42533,21724,Internal medicine,region_111,brand_2,general,a3D6f0000019iviEAA,0,0,2020-08-05 12:40:00,,
42534,25568,Internal medicine,region_111,brand_2,general,a3D6f0000019jSnEAI,2,0,2020-08-05 12:40:00,2020-08-05 14:34:00,
42535,25568,Internal medicine,region_111,brand_2,general,a3D6f0000019jSrEAI,2,0,2020-08-05 12:40:00,2020-08-05 14:34:00,
42536,25568,Internal medicine,region_111,brand_2,general,a3D6f0000019iviEAA,2,0,2020-08-05 12:40:00,2020-08-05 14:34:00,
42537,27048,Internal medicine,region_111,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-05 12:54:00,,
42538,27048,Internal medicine,region_111,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-05 12:54:00,,
42539,27048,Internal medicine,region_111,brand_2,general,a3D6f0000019iviEAA,0,0,2020-08-05 12:54:00,,
42543,28341,General practicioner,region_111,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-08-05 13:01:00,2020-08-05 13:34:00,
42544,28341,General practicioner,region_111,brand_2,general,a3D6f0000019jSrEAI,1,0,2020-08-05 13:01:00,2020-08-05 13:34:00,
42545,28341,General practicioner,region_111,brand_2,general,a3D6f0000019iviEAA,1,0,2020-08-05 13:01:00,2020-08-05 13:34:00,
42548,29465,Internal medicine,region_111,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-05 12:48:00,,
42549,29465,Internal medicine,region_111,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-05 12:48:00,,
42550,29465,Internal medicine,region_111,brand_2,general,a3D6f0000019iviEAA,0,0,2020-08-05 12:48:00,,
42551,33103,General practicioner,region_111,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-08-05 12:54:00,2020-08-11 15:08:00,
42552,33103,General practicioner,region_111,brand_2,general,a3D6f0000019jSrEAI,1,0,2020-08-05 12:54:00,2020-08-11 15:08:00,
42553,33103,General practicioner,region_111,brand_2,general,a3D6f0000019iviEAA,1,0,2020-08-05 12:54:00,2020-08-11 15:08:00,
42554,33616,Internal medicine,region_111,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-08-05 12:48:00,2020-08-05 19:00:00,
42555,33616,Internal medicine,region_111,brand_2,general,a3D6f0000019jSrEAI,1,0,2020-08-05 12:48:00,2020-08-05 19:00:00,
42556,33616,Internal medicine,region_111,brand_2,general,a3D6f0000019iviEAA,1,0,2020-08-05 12:48:00,2020-08-05 19:00:00,
42559,34605,General practicioner,region_111,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-08-05 12:54:00,2020-08-05 18:09:00,
42560,34605,General practicioner,region_111,brand_2,general,a3D6f0000019jSrEAI,1,0,2020-08-05 12:54:00,2020-08-05 18:09:00,
42561,34605,General practicioner,region_111,brand_2,general,a3D6f0000019iviEAA,1,0,2020-08-05 12:54:00,2020-08-05 18:09:00,
42564,34787,General practicioner,region_111,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-08-05 12:54:00,2020-08-05 16:27:00,
42565,34787,General practicioner,region_111,brand_2,general,a3D6f0000019jSrEAI,1,0,2020-08-05 12:54:00,2020-08-05 16:27:00,
42566,34787,General practicioner,region_111,brand_2,general,a3D6f0000019iviEAA,1,0,2020-08-05 12:54:00,2020-08-05 16:27:00,
42567,34930,Internal medicine,region_111,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-05 12:54:00,,
42568,34930,Internal medicine,region_111,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-05 12:54:00,,
42569,34930,Internal medicine,region_111,brand_2,general,a3D6f0000019iviEAA,0,0,2020-08-05 12:54:00,,
42573,36638,General practicioner,region_111,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-05 12:48:00,,
42574,36638,General practicioner,region_111,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-05 12:48:00,,
42575,36638,General practicioner,region_111,brand_2,general,a3D6f0000019iviEAA,0,0,2020-08-05 12:48:00,,
42576,36759,General practicioner,region_111,brand_2,general,a3D6f0000019jSnEAI,10,0,2020-08-05 12:48:00,2021-02-09 12:47:00,
42577,36759,General practicioner,region_111,brand_2,general,a3D6f0000019jSrEAI,10,0,2020-08-05 12:48:00,2021-02-09 12:47:00,
42578,36759,General practicioner,region_111,brand_2,general,a3D6f0000019iviEAA,10,0,2020-08-05 12:48:00,2021-02-09 12:47:00,
42579,38443,General practicioner,region_111,brand_2,general,a3D6f0000019jSnEAI,2,0,2020-08-05 13:01:00,2020-08-05 22:17:00,
42580,38443,General practicioner,region_111,brand_2,general,a3D6f0000019jSrEAI,2,0,2020-08-05 13:01:00,2020-08-05 22:17:00,
42581,38443,General practicioner,region_111,brand_2,general,a3D6f0000019iviEAA,2,0,2020-08-05 13:01:00,2020-08-05 22:17:00,
42584,40119,General practicioner,region_111,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-08-05 12:48:00,2020-08-05 12:52:00,
42585,40119,General practicioner,region_111,brand_2,general,a3D6f0000019jSrEAI,1,0,2020-08-05 12:48:00,2020-08-05 12:52:00,
42586,40119,General practicioner,region_111,brand_2,general,a3D6f0000019iviEAA,1,0,2020-08-05 12:48:00,2020-08-05 12:52:00,
42589,40224,Internal medicine,region_111,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-05 12:54:00,,
42590,40224,Internal medicine,region_111,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-05 12:54:00,,
42591,40224,Internal medicine,region_111,brand_2,general,a3D6f0000019iviEAA,0,0,2020-08-05 12:54:00,,
42594,40690,General practicioner,region_111,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-05 12:54:00,,
42595,40690,General practicioner,region_111,brand_2,general,a3D6f0000019jSrEAI,0,0,2020-08-05 12:54:00,,
