hcp,specialty,region,brand,month,channel,count
39826,Internal medicine,region_45,brand_2,2021-07,f2f,1
39826,Internal medicine,region_45,brand_1,2021-07,f2f,1
41975,Internal medicine,region_45,brand_2,2021-07,f2f,1
41975,Internal medicine,region_45,brand_1,2021-07,f2f,1
46328,Internal medicine / pneumology,region_45,brand_2,2021-07,f2f,1
46328,Internal medicine / pneumology,region_45,brand_1,2021-07,f2f,1
47897,Internal medicine,region_45,brand_2,2021-07,f2f,1
47897,Internal medicine,region_45,brand_1,2021-07,f2f,1
52838,General practicioner,region_45,brand_2,2021-07,f2f,1
52838,General practicioner,region_45,brand_1,2021-07,f2f,1
53657,General practicioner,region_45,brand_2,2021-07,f2f,1
53657,General practicioner,region_45,brand_1,2021-07,f2f,1
53829,Internal medicine,region_45,brand_2,2021-07,f2f,1
53829,Internal medicine,region_45,brand_1,2021-07,f2f,1
54997,Internal medicine / pneumology,region_45,brand_2,2021-07,f2f,1
54997,Internal medicine / pneumology,region_45,brand_1,2021-07,f2f,1
174,Internal medicine / pneumology,region_46,brand_1,2021-07,f2f,1
174,Internal medicine / pneumology,region_46,brand_1,2021-07,other,1
71432,Internal medicine / pneumology,region_46,brand_1,2021-07,f2f,1
16613,Internal medicine,region_47,brand_2,2021-07,f2f,1
16613,Internal medicine,region_47,brand_1,2021-07,f2f,1
20753,Internal medicine / pneumology,region_47,brand_2,2021-07,f2f,1
20753,Internal medicine / pneumology,region_47,brand_1,2021-07,f2f,1
37819,Internal medicine / pneumology,region_47,brand_2,2021-07,f2f,1
37819,Internal medicine / pneumology,region_47,brand_1,2021-07,f2f,2
48084,Internal medicine / pneumology,region_47,brand_2,2021-07,f2f,1
48084,Internal medicine / pneumology,region_47,brand_1,2021-07,f2f,1
48084,Internal medicine / pneumology,region_47,brand_2,2021-07,other,1
48084,Internal medicine / pneumology,region_47,brand_1,2021-07,other,1
57818,Internal medicine / pneumology,region_47,brand_2,2021-07,f2f,2
57818,Internal medicine / pneumology,region_47,brand_1,2021-07,f2f,2
57818,Internal medicine / pneumology,region_47,brand_2,2021-07,other,1
57818,Internal medicine / pneumology,region_47,brand_1,2021-07,other,1
64103,Internal medicine / pneumology,region_47,brand_2,2021-07,f2f,2
64103,Internal medicine / pneumology,region_47,brand_1,2021-07,f2f,2
78009,Internal medicine / pneumology,region_47,brand_2,2021-07,f2f,1
78009,Internal medicine / pneumology,region_47,brand_1,2021-07,f2f,2
85302,Internal medicine / pneumology,region_47,brand_2,2021-07,f2f,1
85302,Internal medicine / pneumology,region_47,brand_1,2021-07,f2f,1
86769,Internal medicine / pneumology,region_47,brand_2,2021-07,f2f,1
86769,Internal medicine / pneumology,region_47,brand_1,2021-07,f2f,2
92044,Internal medicine,region_47,brand_2,2021-07,f2f,1
92044,Internal medicine,region_47,brand_1,2021-07,f2f,2
17112,Internal medicine,region_48,brand_2,2021-07,f2f,1
17112,Internal medicine,region_48,brand_1,2021-07,f2f,1
20510,Internal medicine / pneumology,region_48,brand_1,2021-07,f2f,1
23730,Internal medicine and general practicioner,region_48,brand_2,2021-07,f2f,1
23730,Internal medicine and general practicioner,region_48,brand_1,2021-07,f2f,1
28905,Internal medicine / pneumology,region_48,brand_1,2021-07,f2f,3
30273,Internal medicine / pneumology,region_48,brand_1,2021-07,phone,1
32491,Internal medicine,region_48,brand_2,2021-07,f2f,1
32491,Internal medicine,region_48,brand_1,2021-07,f2f,1
57497,Internal medicine,region_48,brand_2,2021-07,f2f,1
57497,Internal medicine,region_48,brand_1,2021-07,f2f,1
63182,Internal medicine,region_48,brand_1,2021-07,f2f,1
63449,General practicioner,region_48,brand_1,2021-07,f2f,1
65935,Internal medicine / pneumology,region_48,brand_2,2021-07,f2f,1
65935,Internal medicine / pneumology,region_48,brand_1,2021-07,f2f,2
90202,General practicioner,region_48,brand_2,2021-07,f2f,1
90202,General practicioner,region_48,brand_1,2021-07,f2f,1
64113,Internal medicine / pneumology,region_49,brand_2,2021-07,f2f,1
64113,Internal medicine / pneumology,region_49,brand_1,2021-07,f2f,1
13475,Internal medicine / pneumology,region_50,brand_2,2021-07,f2f,1
13475,Internal medicine / pneumology,region_50,brand_1,2021-07,f2f,1
47616,General practicioner,region_50,brand_2,2021-07,f2f,2
47616,General practicioner,region_50,brand_1,2021-07,f2f,2
51854,Internal medicine / pneumology,region_50,brand_2,2021-07,f2f,2
51854,Internal medicine / pneumology,region_50,brand_1,2021-07,f2f,2
60993,Internal medicine / pneumology,region_50,brand_2,2021-07,f2f,3
60993,Internal medicine / pneumology,region_50,brand_1,2021-07,f2f,3
64861,Internal medicine / pneumology,region_50,brand_2,2021-07,f2f,2
64861,Internal medicine / pneumology,region_50,brand_1,2021-07,f2f,2
69615,Internal medicine,region_50,brand_2,2021-07,f2f,1
69615,Internal medicine,region_50,brand_1,2021-07,f2f,1
70326,Internal medicine / pneumology,region_50,brand_2,2021-07,f2f,2
70326,Internal medicine / pneumology,region_50,brand_1,2021-07,f2f,2
50701,Internal medicine / pneumology,region_51,brand_2,2021-07,f2f,1
50701,Internal medicine / pneumology,region_51,brand_1,2021-07,f2f,1
52719,Internal medicine / pneumology,region_51,brand_2,2021-07,f2f,1
52719,Internal medicine / pneumology,region_51,brand_1,2021-07,f2f,1
80252,Internal medicine,region_51,brand_2,2021-07,f2f,1
80252,Internal medicine,region_51,brand_1,2021-07,f2f,1
17205,Internal medicine / pneumology,region_52,brand_1,2021-07,f2f,1
32598,Internal medicine / pneumology,region_52,brand_1,2021-07,f2f,1
55718,Internal medicine / pneumology,region_53,brand_2,2021-07,f2f,1
55718,Internal medicine / pneumology,region_53,brand_1,2021-07,f2f,1
35279,Internal medicine / pneumology,region_54,brand_2,2021-07,f2f,1
35279,Internal medicine / pneumology,region_54,brand_1,2021-07,f2f,1
35279,Internal medicine / pneumology,region_54,brand_2,2021-07,other,1
35279,Internal medicine / pneumology,region_54,brand_1,2021-07,other,1
42559,Internal medicine / pneumology,region_54,brand_2,2021-07,f2f,1
42559,Internal medicine / pneumology,region_54,brand_1,2021-07,f2f,1
43373,Internal medicine / pneumology,region_54,brand_2,2021-07,f2f,1
43373,Internal medicine / pneumology,region_54,brand_1,2021-07,f2f,1
43373,Internal medicine / pneumology,region_54,brand_2,2021-07,other,1
43373,Internal medicine / pneumology,region_54,brand_1,2021-07,other,1
47983,Internal medicine / pneumology,region_54,brand_2,2021-07,other,1
47983,Internal medicine / pneumology,region_54,brand_1,2021-07,other,1
53891,Internal medicine / pneumology,region_54,brand_2,2021-07,f2f,1
53891,Internal medicine / pneumology,region_54,brand_1,2021-07,f2f,1
53891,Internal medicine / pneumology,region_54,brand_2,2021-07,other,1
53891,Internal medicine / pneumology,region_54,brand_1,2021-07,other,1
19632,General practicioner,region_55,brand_2,2021-07,f2f,1
19632,General practicioner,region_55,brand_1,2021-07,f2f,1
20949,Internal medicine / pneumology,region_55,brand_2,2021-07,f2f,1
20949,Internal medicine / pneumology,region_55,brand_1,2021-07,f2f,1
29828,General practicioner,region_55,brand_2,2021-07,f2f,1
29828,General practicioner,region_55,brand_1,2021-07,f2f,1
33177,Internal medicine / pneumology,region_55,brand_2,2021-07,phone,1
33177,Internal medicine / pneumology,region_55,brand_1,2021-07,phone,1
31857,Internal medicine / pneumology,region_56,brand_2,2021-07,f2f,1
31857,Internal medicine / pneumology,region_56,brand_1,2021-07,f2f,1
92123,Internal medicine,region_56,brand_2,2021-07,f2f,1
92123,Internal medicine,region_56,brand_1,2021-07,f2f,1
86886,Internal medicine / pneumology,region_58,brand_1,2021-07,f2f,1
736,General practicioner,region_59,brand_2,2021-07,f2f,1
736,General practicioner,region_59,brand_1,2021-07,f2f,1
4697,General practicioner,region_59,brand_2,2021-07,f2f,1
4697,General practicioner,region_59,brand_1,2021-07,f2f,1
14248,General practicioner,region_59,brand_2,2021-07,f2f,1
14248,General practicioner,region_59,brand_1,2021-07,f2f,1
30918,General practicioner,region_59,brand_2,2021-07,f2f,1
30918,General practicioner,region_59,brand_1,2021-07,f2f,1
35800,General practicioner,region_59,brand_2,2021-07,f2f,3
35800,General practicioner,region_59,brand_1,2021-07,f2f,3
37509,Internal medicine / pneumology,region_59,brand_2,2021-07,f2f,2
37509,Internal medicine / pneumology,region_59,brand_1,2021-07,f2f,2
42419,General practicioner,region_59,brand_2,2021-07,f2f,1
42419,General practicioner,region_59,brand_1,2021-07,f2f,1
57272,General practicioner,region_59,brand_2,2021-07,f2f,2
57272,General practicioner,region_59,brand_1,2021-07,f2f,2
62017,General practicioner,region_59,brand_2,2021-07,f2f,1
62017,General practicioner,region_59,brand_1,2021-07,f2f,1
74641,General practicioner,region_59,brand_2,2021-07,f2f,1
74641,General practicioner,region_59,brand_1,2021-07,f2f,1
78190,General practicioner,region_59,brand_2,2021-07,f2f,1
78190,General practicioner,region_59,brand_1,2021-07,f2f,1
92095,Internal medicine,region_59,brand_2,2021-07,f2f,1
92095,Internal medicine,region_59,brand_1,2021-07,f2f,1
92119,Internal medicine,region_59,brand_2,2021-07,f2f,1
92119,Internal medicine,region_59,brand_1,2021-07,f2f,1
92143,General practicioner,region_59,brand_2,2021-07,f2f,1
92143,General practicioner,region_59,brand_1,2021-07,f2f,1
92222,General practicioner,region_59,brand_2,2021-07,f2f,1
92222,General practicioner,region_59,brand_1,2021-07,f2f,1
15286,General practicioner,region_60,brand_2,2021-07,f2f,1
15286,General practicioner,region_60,brand_1,2021-07,f2f,1
62486,Internal medicine,region_60,brand_2,2021-07,f2f,1
62486,Internal medicine,region_60,brand_1,2021-07,f2f,1
60581,Internal medicine / pneumology,region_61,brand_2,2021-07,f2f,1
60581,Internal medicine / pneumology,region_61,brand_1,2021-07,f2f,1
67531,Internal medicine / pneumology,region_61,brand_2,2021-07,f2f,1
67531,Internal medicine / pneumology,region_61,brand_1,2021-07,f2f,1
69747,Internal medicine / pneumology,region_61,brand_2,2021-07,f2f,1
69747,Internal medicine / pneumology,region_61,brand_1,2021-07,f2f,1
55822,Internal medicine / pneumology,region_62,brand_2,2021-07,f2f,1
55822,Internal medicine / pneumology,region_62,brand_1,2021-07,f2f,1
55822,Internal medicine / pneumology,region_62,brand_2,2021-07,other,1
55822,Internal medicine / pneumology,region_62,brand_1,2021-07,other,1
63166,Internal medicine / pneumology,region_62,brand_2,2021-07,f2f,1
63166,Internal medicine / pneumology,region_62,brand_1,2021-07,f2f,2
15507,Internal medicine / pneumology,region_63,brand_2,2021-07,f2f,1
15507,Internal medicine / pneumology,region_63,brand_1,2021-07,f2f,1
28729,Internal medicine / pneumology,region_63,brand_2,2021-07,f2f,1
28729,Internal medicine / pneumology,region_63,brand_1,2021-07,f2f,1
29353,Internal medicine / pneumology,region_63,brand_2,2021-07,f2f,1
29353,Internal medicine / pneumology,region_63,brand_1,2021-07,f2f,1
32283,Internal medicine / pneumology,region_63,brand_2,2021-07,f2f,1
32283,Internal medicine / pneumology,region_63,brand_1,2021-07,f2f,1
55204,Internal medicine / pneumology,region_63,brand_2,2021-07,f2f,1
55204,Internal medicine / pneumology,region_63,brand_1,2021-07,f2f,1
81848,Internal medicine / pneumology,region_63,brand_2,2021-07,f2f,1
81848,Internal medicine / pneumology,region_63,brand_1,2021-07,f2f,1
16326,Internal medicine / pneumology,region_64,brand_2,2021-07,f2f,1
16326,Internal medicine / pneumology,region_64,brand_1,2021-07,f2f,1
17204,Internal medicine / pneumology,region_64,brand_2,2021-07,phone,1
17204,Internal medicine / pneumology,region_64,brand_1,2021-07,phone,1
21240,Internal medicine,region_64,brand_2,2021-07,f2f,1
21240,Internal medicine,region_64,brand_1,2021-07,f2f,1
28029,Internal medicine / pneumology,region_64,brand_2,2021-07,f2f,1
28029,Internal medicine / pneumology,region_64,brand_1,2021-07,f2f,1
38564,General practicioner,region_64,brand_1,2021-07,f2f,1
45069,General practicioner,region_64,brand_2,2021-07,f2f,1
45069,General practicioner,region_64,brand_1,2021-07,f2f,1
46250,Internal medicine,region_64,brand_2,2021-07,f2f,1
46250,Internal medicine,region_64,brand_1,2021-07,f2f,1
54702,Internal medicine / pneumology,region_64,brand_2,2021-07,f2f,1
54702,Internal medicine / pneumology,region_64,brand_1,2021-07,f2f,1
57092,Internal medicine / pneumology,region_64,brand_2,2021-07,f2f,1
57092,Internal medicine / pneumology,region_64,brand_1,2021-07,f2f,1
62811,Internal medicine / pneumology,region_64,brand_2,2021-07,f2f,1
62811,Internal medicine / pneumology,region_64,brand_1,2021-07,f2f,1
80264,Internal medicine,region_64,brand_2,2021-07,f2f,1
80264,Internal medicine,region_64,brand_1,2021-07,f2f,1
86648,General practicioner,region_64,brand_2,2021-07,f2f,1
86648,General practicioner,region_64,brand_1,2021-07,f2f,1
92169,Pediatrician,region_64,brand_2,2021-07,f2f,1
39689,Internal medicine / pneumology,region_65,brand_1,2021-07,f2f,1
17775,Internal medicine / pneumology,region_66,brand_1,2021-07,f2f,2
30024,Internal medicine / pneumology,region_66,brand_1,2021-07,f2f,1
50234,Internal medicine / pneumology,region_66,brand_1,2021-07,f2f,1
73347,Internal medicine / pneumology,region_66,brand_1,2021-07,f2f,1
86860,Internal medicine,region_66,brand_1,2021-07,f2f,1
91066,Pediatrician,region_66,brand_2,2021-07,f2f,1
12384,Internal medicine / pneumology,region_67,brand_2,2021-07,f2f,2
12384,Internal medicine / pneumology,region_67,brand_1,2021-07,f2f,2
22488,Internal medicine / pneumology,region_67,brand_2,2021-07,f2f,1
22488,Internal medicine / pneumology,region_67,brand_1,2021-07,f2f,1
29374,Internal medicine / pneumology,region_67,brand_2,2021-07,f2f,2
29374,Internal medicine / pneumology,region_67,brand_1,2021-07,f2f,2
32015,Internal medicine / pneumology,region_67,brand_2,2021-07,f2f,3
32015,Internal medicine / pneumology,region_67,brand_1,2021-07,f2f,3
35573,Internal medicine / pneumology,region_67,brand_2,2021-07,f2f,1
35573,Internal medicine / pneumology,region_67,brand_1,2021-07,f2f,1
37405,Internal medicine / pneumology,region_67,brand_2,2021-07,f2f,2
37405,Internal medicine / pneumology,region_67,brand_1,2021-07,f2f,2
39408,Internal medicine,region_67,brand_2,2021-07,f2f,1
39408,Internal medicine,region_67,brand_1,2021-07,f2f,1
41766,Internal medicine / pneumology,region_67,brand_2,2021-07,f2f,1
41766,Internal medicine / pneumology,region_67,brand_1,2021-07,f2f,1
58168,General practicioner,region_67,brand_2,2021-07,f2f,2
58168,General practicioner,region_67,brand_1,2021-07,f2f,2
78315,Internal medicine / pneumology,region_67,brand_2,2021-07,f2f,2
78315,Internal medicine / pneumology,region_67,brand_1,2021-07,f2f,2
79149,Internal medicine / pneumology,region_67,brand_2,2021-07,f2f,1
79149,Internal medicine / pneumology,region_67,brand_1,2021-07,f2f,1
79959,Internal medicine / pneumology,region_67,brand_2,2021-07,f2f,1
79959,Internal medicine / pneumology,region_67,brand_1,2021-07,f2f,1
86645,Pediatrician,region_67,brand_2,2021-07,f2f,2
86645,Pediatrician,region_67,brand_1,2021-07,f2f,2
92161,Pediatrician,region_67,brand_2,2021-07,f2f,1
92161,Pediatrician,region_67,brand_1,2021-07,f2f,1
92244,Pediatrician,region_67,brand_2,2021-07,video,1
92246,Pediatrician,region_67,brand_2,2021-07,f2f,1
13630,Internal medicine / pneumology,region_69,brand_2,2021-07,phone,1
13630,Internal medicine / pneumology,region_69,brand_1,2021-07,phone,1
14481,Internal medicine / pneumology,region_69,brand_2,2021-07,f2f,1
14481,Internal medicine / pneumology,region_69,brand_1,2021-07,f2f,1
21258,General practicioner,region_69,brand_2,2021-07,f2f,2
21258,General practicioner,region_69,brand_1,2021-07,f2f,2
21635,Internal medicine / pneumology,region_69,brand_2,2021-07,f2f,1
21635,Internal medicine / pneumology,region_69,brand_1,2021-07,f2f,1
22672,Internal medicine / pneumology,region_69,brand_1,2021-07,f2f,1
25518,Internal medicine / pneumology,region_69,brand_1,2021-07,f2f,1
27205,Internal medicine / pneumology,region_69,brand_2,2021-07,f2f,1
27205,Internal medicine / pneumology,region_69,brand_1,2021-07,f2f,1
30833,General practicioner,region_69,brand_2,2021-07,f2f,1
30833,General practicioner,region_69,brand_1,2021-07,f2f,1
31905,General practicioner,region_69,brand_2,2021-07,f2f,1
31905,General practicioner,region_69,brand_1,2021-07,f2f,1
40461,General practicioner,region_69,brand_2,2021-07,f2f,1
40461,General practicioner,region_69,brand_1,2021-07,f2f,1
43753,Internal medicine / pneumology,region_69,brand_2,2021-07,f2f,1
43753,Internal medicine / pneumology,region_69,brand_1,2021-07,f2f,1
45383,Internal medicine / pneumology,region_69,brand_2,2021-07,f2f,1
45383,Internal medicine / pneumology,region_69,brand_1,2021-07,f2f,1
45383,Internal medicine / pneumology,region_69,brand_2,2021-07,phone,1
45383,Internal medicine / pneumology,region_69,brand_1,2021-07,phone,1
58975,General practicioner,region_69,brand_2,2021-07,f2f,1
58975,General practicioner,region_69,brand_1,2021-07,f2f,1
61115,Internal medicine / pneumology,region_69,brand_2,2021-07,f2f,2
61115,Internal medicine / pneumology,region_69,brand_1,2021-07,f2f,2
62984,Internal medicine / pneumology,region_69,brand_2,2021-07,f2f,1
62984,Internal medicine / pneumology,region_69,brand_1,2021-07,f2f,1
65407,General practicioner,region_69,brand_2,2021-07,f2f,1
65407,General practicioner,region_69,brand_1,2021-07,f2f,1
73795,General practicioner,region_69,brand_2,2021-07,f2f,2
73795,General practicioner,region_69,brand_1,2021-07,f2f,2
78953,General practicioner,region_69,brand_2,2021-07,f2f,1
